Box,Folder,item,accession number,Title,Play dates,Year,Written by,Director,Location,Notes,Multiplay,Non-Theatrical,era,era,height,width
10,123,4,dra037-s01-b010-f123-i04-p0002,A Midsummer Night's Dream,Feb. 25-27,1993,William Shakespeare,Kamyar Atabi,"""Yale  School of Drama, Experimental Theatre""",,,,,stan_wojewodski,2048,1764
10,123,4,dra037-s01-b010-f123-i04-p0003,A Midsummer Night's Dream,Feb. 25-27,1993,William Shakespeare,Kamyar Atabi,"""Yale  School of Drama, Experimental Theatre""",,,,,stan_wojewodski,2048,1685
10,123,4,dra037-s01-b010-f123-i04-p0004,A Midsummer Night's Dream,Feb. 25-27,1993,William Shakespeare,Kamyar Atabi,"""Yale  School of Drama, Experimental Theatre""",,,,,stan_wojewodski,2048,1713
10,124,1,dra037-s01-b010-f124-i01-p0001,Escape from Happiness,Mar. 25-Apr.17,1993,George F. Walker,Irene Lewis,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,stan_wojewodski,2048,1564
10,124,1,dra037-s01-b010-f124-i01-p0002,Escape from Happiness,Mar. 25-Apr.17,1993,George F. Walker,Irene Lewis,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,stan_wojewodski,2048,1529
10,124,1,dra037-s01-b010-f124-i01-p0003,Escape from Happiness,Mar. 25-Apr.17,1993,George F. Walker,Irene Lewis,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,stan_wojewodski,2048,1521
10,124,1,dra037-s01-b010-f124-i01-p0004,Escape from Happiness,Mar. 25-Apr.17,1993,George F. Walker,Irene Lewis,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,stan_wojewodski,2048,1517
10,124,1,dra037-s01-b010-f124-i01-p0005,Escape from Happiness,Mar. 25-Apr.17,1993,George F. Walker,Irene Lewis,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,stan_wojewodski,2048,1516
10,124,1,dra037-s01-b010-f124-i01-p0006,Escape from Happiness,Mar. 25-Apr.17,1993,George F. Walker,Irene Lewis,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,stan_wojewodski,2048,1531
10,124,1,dra037-s01-b010-f124-i01-p0007,Escape from Happiness,Mar. 25-Apr.17,1993,George F. Walker,Irene Lewis,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,stan_wojewodski,2048,1516
10,124,1,dra037-s01-b010-f124-i01-p0008,Escape from Happiness,Mar. 25-Apr.17,1993,George F. Walker,Irene Lewis,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,stan_wojewodski,2048,1518
10,124,1,dra037-s01-b010-f124-i01-p0009,Escape from Happiness,Mar. 25-Apr.17,1993,George F. Walker,Irene Lewis,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,stan_wojewodski,2048,1530
10,124,1,dra037-s01-b010-f124-i01-p0010,Escape from Happiness,Mar. 25-Apr.17,1993,George F. Walker,Irene Lewis,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,stan_wojewodski,2048,1533
10,124,1,dra037-s01-b010-f124-i01-p0011,Escape from Happiness,Mar. 25-Apr.17,1993,George F. Walker,Irene Lewis,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,stan_wojewodski,2048,1533
10,124,1,dra037-s01-b010-f124-i01-p0012,Escape from Happiness,Mar. 25-Apr.17,1993,George F. Walker,Irene Lewis,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,stan_wojewodski,2048,1527
10,124,1,dra037-s01-b010-f124-i01-p0013,Escape from Happiness,Mar. 25-Apr.17,1993,George F. Walker,Irene Lewis,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,stan_wojewodski,2048,1449
10,124,1,dra037-s01-b010-f124-i01-p0015,Escape from Happiness,Mar. 25-Apr.17,1993,George F. Walker,Irene Lewis,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,stan_wojewodski,2048,1524
10,124,1,dra037-s01-b010-f124-i01-p0016,Escape from Happiness,Mar. 25-Apr.17,1993,George F. Walker,Irene Lewis,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,stan_wojewodski,2048,1521
10,124,1,dra037-s01-b010-f124-i01-p0017,Escape from Happiness,Mar. 25-Apr.17,1993,George F. Walker,Irene Lewis,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,stan_wojewodski,2048,1531
10,124,1,dra037-s01-b010-f124-i01-p0018,Escape from Happiness,Mar. 25-Apr.17,1993,George F. Walker,Irene Lewis,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,stan_wojewodski,2048,1526
10,124,1,dra037-s01-b010-f124-i01-p0019,Escape from Happiness,Mar. 25-Apr.17,1993,George F. Walker,Irene Lewis,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,stan_wojewodski,2048,1533
10,124,1,dra037-s01-b010-f124-i01-p0020,Escape from Happiness,Mar. 25-Apr.17,1993,George F. Walker,Irene Lewis,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,stan_wojewodski,2048,1516
10,124,1,dra037-s01-b010-f124-i01-p0021,Escape from Happiness,Mar. 25-Apr.17,1993,George F. Walker,Irene Lewis,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,stan_wojewodski,2048,1524
10,124,1,dra037-s01-b010-f124-i01-p0022,Escape from Happiness,Mar. 25-Apr.17,1993,George F. Walker,Irene Lewis,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,stan_wojewodski,2048,1523
10,124,1,dra037-s01-b010-f124-i01-p0023,Escape from Happiness,Mar. 25-Apr.17,1993,George F. Walker,Irene Lewis,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,stan_wojewodski,2048,1533
10,124,1,dra037-s01-b010-f124-i01-p0024,Escape from Happiness,Mar. 25-Apr.17,1993,George F. Walker,Irene Lewis,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,stan_wojewodski,2048,1581
10,124,2,dra037-s01-b010-f124-i02-p0001,Fuente Ovejuna,Apr. 27-May 1,1993,Lpoe de Vega,Anna D. Shapiro,"""Yale  School of Drama, Experimental Theatre""",Translated by Jill Booty.,,,,stan_wojewodski,2048,1237
10,124,2,dra037-s01-b010-f124-i02-p0002,Fuente Ovejuna,Apr. 27-May 1,1993,Lpoe de Vega,Anna D. Shapiro,"""Yale  School of Drama, Experimental Theatre""",Translated by Jill Booty.,,,,stan_wojewodski,2048,1229
10,124,3,dra037-s01-b010-f124-i03-p0001,The Baltimore Waltz,Apr. 29-May 22,1993,Paula Vogel,"""Stan Wojewodski, Jr.""","""Yale  School of Drama, Yale Repertory Theatre""",,,,,stan_wojewodski,2048,2031
10,124,3,dra037-s01-b010-f124-i03-p0003,The Baltimore Waltz,Apr. 29-May 22,1993,Paula Vogel,"""Stan Wojewodski, Jr.""","""Yale  School of Drama, Yale Repertory Theatre""",,,,,stan_wojewodski,2048,2027
10,124,3,dra037-s01-b010-f124-i03-p0004,The Baltimore Waltz,Apr. 29-May 22,1993,Paula Vogel,"""Stan Wojewodski, Jr.""","""Yale  School of Drama, Yale Repertory Theatre""",,,,,stan_wojewodski,2048,2020
10,124,3,dra037-s01-b010-f124-i03-p0005,The Baltimore Waltz,Apr. 29-May 22,1993,Paula Vogel,"""Stan Wojewodski, Jr.""","""Yale  School of Drama, Yale Repertory Theatre""",,,,,stan_wojewodski,2048,1985
10,124,3,dra037-s01-b010-f124-i03-p0006,The Baltimore Waltz,Apr. 29-May 22,1993,Paula Vogel,"""Stan Wojewodski, Jr.""","""Yale  School of Drama, Yale Repertory Theatre""",,,,,stan_wojewodski,2048,2023
10,124,3,dra037-s01-b010-f124-i03-p0007,The Baltimore Waltz,Apr. 29-May 22,1993,Paula Vogel,"""Stan Wojewodski, Jr.""","""Yale  School of Drama, Yale Repertory Theatre""",,,,,stan_wojewodski,2048,2019
10,124,3,dra037-s01-b010-f124-i03-p0008,The Baltimore Waltz,Apr. 29-May 22,1993,Paula Vogel,"""Stan Wojewodski, Jr.""","""Yale  School of Drama, Yale Repertory Theatre""",,,,,stan_wojewodski,2048,2014
10,124,3,dra037-s01-b010-f124-i03-p0009,The Baltimore Waltz,Apr. 29-May 22,1993,Paula Vogel,"""Stan Wojewodski, Jr.""","""Yale  School of Drama, Yale Repertory Theatre""",,,,,stan_wojewodski,2048,2017
10,124,3,dra037-s01-b010-f124-i03-p0010,The Baltimore Waltz,Apr. 29-May 22,1993,Paula Vogel,"""Stan Wojewodski, Jr.""","""Yale  School of Drama, Yale Repertory Theatre""",,,,,stan_wojewodski,2048,2022
10,124,3,dra037-s01-b010-f124-i03-p0011,The Baltimore Waltz,Apr. 29-May 22,1993,Paula Vogel,"""Stan Wojewodski, Jr.""","""Yale  School of Drama, Yale Repertory Theatre""",,,,,stan_wojewodski,2048,2031
10,124,3,dra037-s01-b010-f124-i03-p0012,The Baltimore Waltz,Apr. 29-May 22,1993,Paula Vogel,"""Stan Wojewodski, Jr.""","""Yale  School of Drama, Yale Repertory Theatre""",,,,,stan_wojewodski,2048,2001
10,124,3,dra037-s01-b010-f124-i03-p0013,The Baltimore Waltz,Apr. 29-May 22,1993,Paula Vogel,"""Stan Wojewodski, Jr.""","""Yale  School of Drama, Yale Repertory Theatre""",,,,,stan_wojewodski,2048,2022
10,124,3,dra037-s01-b010-f124-i03-p0014,The Baltimore Waltz,Apr. 29-May 22,1993,Paula Vogel,"""Stan Wojewodski, Jr.""","""Yale  School of Drama, Yale Repertory Theatre""",,,,,stan_wojewodski,2048,2007
10,124,3,dra037-s01-b010-f124-i03-p0015,The Baltimore Waltz,Apr. 29-May 22,1993,Paula Vogel,"""Stan Wojewodski, Jr.""","""Yale  School of Drama, Yale Repertory Theatre""",,,,,stan_wojewodski,2048,1993
10,124,3,dra037-s01-b010-f124-i03-p0016,The Baltimore Waltz,Apr. 29-May 22,1993,Paula Vogel,"""Stan Wojewodski, Jr.""","""Yale  School of Drama, Yale Repertory Theatre""",,,,,stan_wojewodski,2048,2011
10,124,3,dra037-s01-b010-f124-i03-p0017,The Baltimore Waltz,Apr. 29-May 22,1993,Paula Vogel,"""Stan Wojewodski, Jr.""","""Yale  School of Drama, Yale Repertory Theatre""",,,,,stan_wojewodski,2048,2013
10,124,3,dra037-s01-b010-f124-i03-p0018,The Baltimore Waltz,Apr. 29-May 22,1993,Paula Vogel,"""Stan Wojewodski, Jr.""","""Yale  School of Drama, Yale Repertory Theatre""",,,,,stan_wojewodski,2048,1998
10,124,3,dra037-s01-b010-f124-i03-p0019,The Baltimore Waltz,Apr. 29-May 22,1993,Paula Vogel,"""Stan Wojewodski, Jr.""","""Yale  School of Drama, Yale Repertory Theatre""",,,,,stan_wojewodski,2048,2010
10,124,3,dra037-s01-b010-f124-i03-p0020,The Baltimore Waltz,Apr. 29-May 22,1993,Paula Vogel,"""Stan Wojewodski, Jr.""","""Yale  School of Drama, Yale Repertory Theatre""",,,,,stan_wojewodski,2048,2011
10,124,3,dra037-s01-b010-f124-i03-p0021,The Baltimore Waltz,Apr. 29-May 22,1993,Paula Vogel,"""Stan Wojewodski, Jr.""","""Yale  School of Drama, Yale Repertory Theatre""",,,,,stan_wojewodski,2048,2000
10,124,3,dra037-s01-b010-f124-i03-p0022,The Baltimore Waltz,Apr. 29-May 22,1993,Paula Vogel,"""Stan Wojewodski, Jr.""","""Yale  School of Drama, Yale Repertory Theatre""",,,,,stan_wojewodski,2048,2028
10,124,3,dra037-s01-b010-f124-i03-p0023,The Baltimore Waltz,Apr. 29-May 22,1993,Paula Vogel,"""Stan Wojewodski, Jr.""","""Yale  School of Drama, Yale Repertory Theatre""",,,,,stan_wojewodski,2048,1995
10,124,3,dra037-s01-b010-f124-i03-p0024,The Baltimore Waltz,Apr. 29-May 22,1993,Paula Vogel,"""Stan Wojewodski, Jr.""","""Yale  School of Drama, Yale Repertory Theatre""",,,,,stan_wojewodski,2048,2013
10,124,3,dra037-s01-b010-f124-i03-p0025,The Baltimore Waltz,Apr. 29-May 22,1993,Paula Vogel,"""Stan Wojewodski, Jr.""","""Yale  School of Drama, Yale Repertory Theatre""",,,,,stan_wojewodski,2048,2006
10,124,3,dra037-s01-b010-f124-i03-p0026,The Baltimore Waltz,Apr. 29-May 22,1993,Paula Vogel,"""Stan Wojewodski, Jr.""","""Yale  School of Drama, Yale Repertory Theatre""",,,,,stan_wojewodski,2048,1997
10,124,3,dra037-s01-b010-f124-i03-p0027,The Baltimore Waltz,Apr. 29-May 22,1993,Paula Vogel,"""Stan Wojewodski, Jr.""","""Yale  School of Drama, Yale Repertory Theatre""",,,,,stan_wojewodski,2048,2007
10,125,1,dra037-s01-b010-f125-i01-p0001,Unmerciful Good Fortune,,1993,Edwin Snachez,Kamyar Atabi,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,stan_wojewodski,2048,1089
10,125,1,dra037-s01-b010-f125-i01-p0002,Unmerciful Good Fortune,,1993,Edwin Snachez,Kamyar Atabi,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,stan_wojewodski,2048,1146
10,125,1,dra037-s01-b010-f125-i01-p0003,Unmerciful Good Fortune,,1993,Edwin Snachez,Kamyar Atabi,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,stan_wojewodski,2048,1128
10,125,1,dra037-s01-b010-f125-i01-p0004,Unmerciful Good Fortune,,1993,Edwin Snachez,Kamyar Atabi,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,stan_wojewodski,2048,1098
10,125,2,dra037-s01-b010-f125-i02-p0001,West Side Story,,1992,Arthur Laurents,Barry Ivan,Yale University Dramatic Association,,,,,stan_wojewodski,2048,1319
10,125,2,dra037-s01-b010-f125-i02-p0002,West Side Story,,1992,Arthur Laurents,Barry Ivan,Yale University Dramatic Association,,,,,stan_wojewodski,2048,1294
10,125,2,dra037-s01-b010-f125-i02-p0003,West Side Story,,1992,Arthur Laurents,Barry Ivan,Yale University Dramatic Association,,,,,stan_wojewodski,2048,1306
10,125,2,dra037-s01-b010-f125-i02-p0004,West Side Story,,1992,Arthur Laurents,Barry Ivan,Yale University Dramatic Association,,,,,stan_wojewodski,2048,1319
10,125,2,dra037-s01-b010-f125-i02-p0005,West Side Story,,1992,Arthur Laurents,Barry Ivan,Yale University Dramatic Association,,,,,stan_wojewodski,2048,1345
10,125,2,dra037-s01-b010-f125-i02-p0006,West Side Story,,1992,Arthur Laurents,Barry Ivan,Yale University Dramatic Association,,,,,stan_wojewodski,2048,1312
10,125,2,dra037-s01-b010-f125-i02-p0007,West Side Story,,1992,Arthur Laurents,Barry Ivan,Yale University Dramatic Association,,,,,stan_wojewodski,2048,1318
10,125,2,dra037-s01-b010-f125-i02-p0008,West Side Story,,1992,Arthur Laurents,Barry Ivan,Yale University Dramatic Association,,,,,stan_wojewodski,2048,1362
10,125,2,dra037-s01-b010-f125-i02-p0009,West Side Story,,1992,Arthur Laurents,Barry Ivan,Yale University Dramatic Association,,,,,stan_wojewodski,2048,1319
10,125,2,dra037-s01-b010-f125-i02-p0010,West Side Story,,1992,Arthur Laurents,Barry Ivan,Yale University Dramatic Association,,,,,stan_wojewodski,2048,1323
10,125,2,dra037-s01-b010-f125-i02-p0011,West Side Story,,1992,Arthur Laurents,Barry Ivan,Yale University Dramatic Association,,,,,stan_wojewodski,2048,1293
10,125,2,dra037-s01-b010-f125-i02-p0012,West Side Story,,1992,Arthur Laurents,Barry Ivan,Yale University Dramatic Association,,,,,stan_wojewodski,2048,1317
11,126,1,dra037-s01-b011-f126-i01-p0001,Oleanna,Oct. 14-Nov. 6,1993,David Mamet,"""Stan Wojewodski, Jr.""","""Yale  School of Drama, Yale Repertory Theatre""",,,,,stan_wojewodski,2048,2035
11,126,1,dra037-s01-b011-f126-i01-p0002,Oleanna,Oct. 14-Nov. 6,1993,David Mamet,"""Stan Wojewodski, Jr.""","""Yale  School of Drama, Yale Repertory Theatre""",,,,,stan_wojewodski,2048,1990
11,126,1,dra037-s01-b011-f126-i01-p0003,Oleanna,Oct. 14-Nov. 6,1993,David Mamet,"""Stan Wojewodski, Jr.""","""Yale  School of Drama, Yale Repertory Theatre""",,,,,stan_wojewodski,2048,2041
11,126,1,dra037-s01-b011-f126-i01-p0004,Oleanna,Oct. 14-Nov. 6,1993,David Mamet,"""Stan Wojewodski, Jr.""","""Yale  School of Drama, Yale Repertory Theatre""",,,,,stan_wojewodski,2048,2009
11,126,1,dra037-s01-b011-f126-i01-p0005,Oleanna,Oct. 14-Nov. 6,1993,David Mamet,"""Stan Wojewodski, Jr.""","""Yale  School of Drama, Yale Repertory Theatre""",,,,,stan_wojewodski,2048,2018
11,126,1,dra037-s01-b011-f126-i01-p0006,Oleanna,Oct. 14-Nov. 6,1993,David Mamet,"""Stan Wojewodski, Jr.""","""Yale  School of Drama, Yale Repertory Theatre""",,,,,stan_wojewodski,2048,2035
11,126,1,dra037-s01-b011-f126-i01-p0007,Oleanna,Oct. 14-Nov. 6,1993,David Mamet,"""Stan Wojewodski, Jr.""","""Yale  School of Drama, Yale Repertory Theatre""",,,,,stan_wojewodski,2048,2037
11,126,1,dra037-s01-b011-f126-i01-p0008,Oleanna,Oct. 14-Nov. 6,1993,David Mamet,"""Stan Wojewodski, Jr.""","""Yale  School of Drama, Yale Repertory Theatre""",,,,,stan_wojewodski,2048,2033
11,126,1,dra037-s01-b011-f126-i01-p0009,Oleanna,Oct. 14-Nov. 6,1993,David Mamet,"""Stan Wojewodski, Jr.""","""Yale  School of Drama, Yale Repertory Theatre""",,,,,stan_wojewodski,2048,2010
11,126,1,dra037-s01-b011-f126-i01-p0010,Oleanna,Oct. 14-Nov. 6,1993,David Mamet,"""Stan Wojewodski, Jr.""","""Yale  School of Drama, Yale Repertory Theatre""",,,,,stan_wojewodski,2048,2020
11,126,1,dra037-s01-b011-f126-i01-p0011,Oleanna,Oct. 14-Nov. 6,1993,David Mamet,"""Stan Wojewodski, Jr.""","""Yale  School of Drama, Yale Repertory Theatre""",,,,,stan_wojewodski,2048,2038
11,126,1,dra037-s01-b011-f126-i01-p0012,Oleanna,Oct. 14-Nov. 6,1993,David Mamet,"""Stan Wojewodski, Jr.""","""Yale  School of Drama, Yale Repertory Theatre""",,,,,stan_wojewodski,2048,2016
11,126,1,dra037-s01-b011-f126-i01-p0013,Oleanna,Oct. 14-Nov. 6,1993,David Mamet,"""Stan Wojewodski, Jr.""","""Yale  School of Drama, Yale Repertory Theatre""",,,,,stan_wojewodski,2048,2019
11,126,1,dra037-s01-b011-f126-i01-p0014,Oleanna,Oct. 14-Nov. 6,1993,David Mamet,"""Stan Wojewodski, Jr.""","""Yale  School of Drama, Yale Repertory Theatre""",,,,,stan_wojewodski,2048,1997
11,126,1,dra037-s01-b011-f126-i01-p0015,Oleanna,Oct. 14-Nov. 6,1993,David Mamet,"""Stan Wojewodski, Jr.""","""Yale  School of Drama, Yale Repertory Theatre""",,,,,stan_wojewodski,2048,2041
11,126,1,dra037-s01-b011-f126-i01-p0016,Oleanna,Oct. 14-Nov. 6,1993,David Mamet,"""Stan Wojewodski, Jr.""","""Yale  School of Drama, Yale Repertory Theatre""",,,,,stan_wojewodski,2048,1997
11,126,1,dra037-s01-b011-f126-i01-p0017,Oleanna,Oct. 14-Nov. 6,1993,David Mamet,"""Stan Wojewodski, Jr.""","""Yale  School of Drama, Yale Repertory Theatre""",,,,,stan_wojewodski,2046,2048
11,126,1,dra037-s01-b011-f126-i01-p0018,Oleanna,Oct. 14-Nov. 6,1993,David Mamet,"""Stan Wojewodski, Jr.""","""Yale  School of Drama, Yale Repertory Theatre""",,,,,stan_wojewodski,2048,2043
11,126,1,dra037-s01-b011-f126-i01-p0019,Oleanna,Oct. 14-Nov. 6,1993,David Mamet,"""Stan Wojewodski, Jr.""","""Yale  School of Drama, Yale Repertory Theatre""",,,,,stan_wojewodski,2048,2030
11,126,1,dra037-s01-b011-f126-i01-p0020,Oleanna,Oct. 14-Nov. 6,1993,David Mamet,"""Stan Wojewodski, Jr.""","""Yale  School of Drama, Yale Repertory Theatre""",,,,,stan_wojewodski,2048,2035
11,126,1,dra037-s01-b011-f126-i01-p0021,Oleanna,Oct. 14-Nov. 6,1993,David Mamet,"""Stan Wojewodski, Jr.""","""Yale  School of Drama, Yale Repertory Theatre""",,,,,stan_wojewodski,2048,2038
11,126,1,dra037-s01-b011-f126-i01-p0022,Oleanna,Oct. 14-Nov. 6,1993,David Mamet,"""Stan Wojewodski, Jr.""","""Yale  School of Drama, Yale Repertory Theatre""",,,,,stan_wojewodski,2048,2047
11,126,1,dra037-s01-b011-f126-i01-p0023,Oleanna,Oct. 14-Nov. 6,1993,David Mamet,"""Stan Wojewodski, Jr.""","""Yale  School of Drama, Yale Repertory Theatre""",,,,,stan_wojewodski,2048,2036
11,126,1,dra037-s01-b011-f126-i01-p0024,Oleanna,Oct. 14-Nov. 6,1993,David Mamet,"""Stan Wojewodski, Jr.""","""Yale  School of Drama, Yale Repertory Theatre""",,,,,stan_wojewodski,2048,1989
11,126,1,dra037-s01-b011-f126-i01-p0025,Oleanna,Oct. 14-Nov. 6,1993,David Mamet,"""Stan Wojewodski, Jr.""","""Yale  School of Drama, Yale Repertory Theatre""",,,,,stan_wojewodski,2046,2048
11,126,1,dra037-s01-b011-f126-i01-p0026,Oleanna,Oct. 14-Nov. 6,1993,David Mamet,"""Stan Wojewodski, Jr.""","""Yale  School of Drama, Yale Repertory Theatre""",,,,,stan_wojewodski,2040,2048
11,126,1,dra037-s01-b011-f126-i01-p0027,Oleanna,Oct. 14-Nov. 6,1993,David Mamet,"""Stan Wojewodski, Jr.""","""Yale  School of Drama, Yale Repertory Theatre""",,,,,stan_wojewodski,2048,2016
11,126,1,dra037-s01-b011-f126-i01-p0028,Oleanna,Oct. 14-Nov. 6,1993,David Mamet,"""Stan Wojewodski, Jr.""","""Yale  School of Drama, Yale Repertory Theatre""",,,,,stan_wojewodski,2048,2044
11,126,2,dra037-s01-b011-f126-i02-p0001,The Green Bird,Nov. 27-Dec. 18,1993,Carlo Gozzi,Vincent Gracieux,"""Yale  School of Drama, Yale Repertory Theatre""",Translated by Albert Bermel and Ted Emery.,,,,stan_wojewodski,2048,1576
11,126,2,dra037-s01-b011-f126-i02-p0002,The Green Bird,Nov. 27-Dec. 18,1993,Carlo Gozzi,Vincent Gracieux,"""Yale  School of Drama, Yale Repertory Theatre""",Translated by Albert Bermel and Ted Emery.,,,,stan_wojewodski,2048,1559
11,126,2,dra037-s01-b011-f126-i02-p0003,The Green Bird,Nov. 27-Dec. 18,1993,Carlo Gozzi,Vincent Gracieux,"""Yale  School of Drama, Yale Repertory Theatre""",Translated by Albert Bermel and Ted Emery.,,,,stan_wojewodski,2048,1547
11,126,2,dra037-s01-b011-f126-i02-p0004,The Green Bird,Nov. 27-Dec. 18,1993,Carlo Gozzi,Vincent Gracieux,"""Yale  School of Drama, Yale Repertory Theatre""",Translated by Albert Bermel and Ted Emery.,,,,stan_wojewodski,2048,1544
11,126,2,dra037-s01-b011-f126-i02-p0005,The Green Bird,Nov. 27-Dec. 18,1993,Carlo Gozzi,Vincent Gracieux,"""Yale  School of Drama, Yale Repertory Theatre""",Translated by Albert Bermel and Ted Emery.,,,,stan_wojewodski,2048,1570
11,126,2,dra037-s01-b011-f126-i02-p0006,The Green Bird,Nov. 27-Dec. 18,1993,Carlo Gozzi,Vincent Gracieux,"""Yale  School of Drama, Yale Repertory Theatre""",Translated by Albert Bermel and Ted Emery.,,,,stan_wojewodski,2048,1570
11,126,2,dra037-s01-b011-f126-i02-p0007,The Green Bird,Nov. 27-Dec. 18,1993,Carlo Gozzi,Vincent Gracieux,"""Yale  School of Drama, Yale Repertory Theatre""",Translated by Albert Bermel and Ted Emery.,,,,stan_wojewodski,2048,1541
11,126,2,dra037-s01-b011-f126-i02-p0008,The Green Bird,Nov. 27-Dec. 18,1993,Carlo Gozzi,Vincent Gracieux,"""Yale  School of Drama, Yale Repertory Theatre""",Translated by Albert Bermel and Ted Emery.,,,,stan_wojewodski,2048,1570
11,126,2,dra037-s01-b011-f126-i02-p0009,The Green Bird,Nov. 27-Dec. 18,1993,Carlo Gozzi,Vincent Gracieux,"""Yale  School of Drama, Yale Repertory Theatre""",Translated by Albert Bermel and Ted Emery.,,,,stan_wojewodski,2048,1566
11,126,2,dra037-s01-b011-f126-i02-p0010,The Green Bird,Nov. 27-Dec. 18,1993,Carlo Gozzi,Vincent Gracieux,"""Yale  School of Drama, Yale Repertory Theatre""",Translated by Albert Bermel and Ted Emery.,,,,stan_wojewodski,2048,1566
